iso_code,ano,population
BRN,1959,82463
BRN,1960,86860
BRN,1961,91054
BRN,1962,95296
BRN,1963,99732
BRN,1964,104428
BRN,1965,109278
BRN,1966,114248
BRN,1967,119341
BRN,1968,124510
BRN,1969,129738
BRN,1970,134253
BRN,1971,138304
BRN,1972,143050
BRN,1973,148229
BRN,1974,153497
BRN,1975,158874
BRN,1976,164350
BRN,1977,169930
BRN,1978,175542
BRN,1979,181198
BRN,1980,187026
BRN,1981,193048
BRN,1982,199410
BRN,1983,206148
BRN,1984,213187
BRN,1985,220531
BRN,1986,228168
BRN,1987,235802
BRN,1988,243336
BRN,1989,250950
BRN,1990,258621
BRN,1991,266236
BRN,1992,273638
BRN,1993,280851
BRN,1994,288024
BRN,1995,295158
BRN,1996,302246
BRN,1997,309290
BRN,1998,316277
BRN,1999,323235
BRN,2000,330182
BRN,2001,337056
BRN,2002,343789
BRN,2003,350349
BRN,2004,356696
BRN,2005,362829
BRN,2006,368742
BRN,2007,374822
BRN,2008,381190
BRN,2009,387643
BRN,2010,394202
BRN,2011,400455
BRN,2012,406102
BRN,2013,411455
BRN,2014,416712
BRN,2015,421836
BRN,2016,426787
BRN,2017,431539
BRN,2018,436048
BRN,2019,440372
BRN,2020,444574
BRN,2021,448552
BRN,2022,452188
BRN,2023,455748
BTN,1750,29722
BTN,1760,30273
BTN,1770,30833
BTN,1780,31404
BTN,1790,31986
BTN,1800,392287
BTN,1801,392287
BTN,1802,392287
BTN,1803,392287
BTN,1804,392287
BTN,1805,392287
BTN,1806,392287
BTN,1807,392287
BTN,1808,392287
BTN,1809,392287
BTN,1810,392287
BTN,1811,392287
BTN,1812,392287
BTN,1813,392287
BTN,1814,392287
BTN,1815,392287
BTN,1816,392287
BTN,1817,392287
BTN,1818,392287
BTN,1819,391895
BTN,1820,391114
BTN,1821,389944
BTN,1822,388389
BTN,1823,386449
BTN,1824,384520
BTN,1825,382600
BTN,1826,380689
BTN,1827,378788
BTN,1828,376897
BTN,1829,375015
BTN,1830,373142
BTN,1831,371279
BTN,1832,369425
BTN,1833,367580
BTN,1834,365745
BTN,1835,363919
BTN,1836,362101
BTN,1837,360293
BTN,1838,358494
BTN,1839,356704
BTN,1840,354923
BTN,1841,353151
BTN,1842,351387
BTN,1843,349633
BTN,1844,347887
BTN,1845,346150
BTN,1846,344421
BTN,1847,342701
BTN,1848,340990
BTN,1849,339287
BTN,1850,337593
BTN,1851,336068
BTN,1852,334550
BTN,1853,333039
BTN,1854,331535
BTN,1855,330037
BTN,1856,328546
BTN,1857,327062
BTN,1858,325584
BTN,1859,324113
BTN,1860,322649
BTN,1861,321191
BTN,1862,319739
BTN,1863,318294
BTN,1864,316856
BTN,1865,315424
BTN,1866,313998
BTN,1867,312579
BTN,1868,311166
BTN,1869,309759
BTN,1870,308359
BTN,1871,306965
BTN,1872,305577
BTN,1873,304195
BTN,1874,302820
BTN,1875,301450
BTN,1876,300087
BTN,1877,298730
BTN,1878,297379
BTN,1879,296034
BTN,1880,294695
BTN,1881,293362
BTN,1882,292035
BTN,1883,290714
BTN,1884,289399
BTN,1885,288090
BTN,1886,286786
BTN,1887,285489
BTN,1888,284197
BTN,1889,282911
BTN,1890,281631
BTN,1891,280356
BTN,1892,279087
BTN,1893,277824
BTN,1894,276567
BTN,1895,275315
BTN,1896,274069
BTN,1897,272828
BTN,1898,271593
BTN,1899,270364
BTN,1900,269139
BTN,1901,267921
BTN,1902,266708
BTN,1903,265500
BTN,1904,264298
BTN,1905,263101
BTN,1906,261910
BTN,1907,260723
BTN,1908,259543
BTN,1909,258624
BTN,1910,257966
BTN,1911,257568
BTN,1912,257430
BTN,1913,257550
BTN,1914,257670
BTN,1915,257789
BTN,1916,257909
BTN,1917,258029
BTN,1918,258029
BTN,1919,258029
BTN,1920,258029
BTN,1921,258029
BTN,1922,258029
BTN,1923,258029
BTN,1924,258029
BTN,1925,258029
BTN,1926,258029
BTN,1927,258029
BTN,1928,258029
BTN,1929,258029
BTN,1930,258029
BTN,1931,258029
BTN,1932,258029
BTN,1933,258029
BTN,1934,258029
BTN,1935,258029
BTN,1936,258029
BTN,1937,258029
BTN,1938,258029
BTN,1939,255899
BTN,1940,251726
BTN,1941,245595
BTN,1942,237586
BTN,1943,227778
BTN,1944,218374
BTN,1945,209359
BTN,1946,200716
BTN,1947,192430
BTN,1948,184486
BTN,1949,179148
BTN,1950,169992
BTN,1951,174616
BTN,1952,179391
BTN,1953,184345
BTN,1954,189465
BTN,1955,194761
BTN,1956,200244
BTN,1957,205912
BTN,1958,211765
BTN,1959,217826
BTN,1960,224098
BTN,1961,230616
BTN,1962,237648
BTN,1963,245168
BTN,1964,252997
BTN,1965,261210
BTN,1966,269830
BTN,1967,278855
BTN,1968,288319
BTN,1969,298220
BTN,1970,308535
BTN,1971,319218
BTN,1972,330265
BTN,1973,341712
BTN,1974,353547
BTN,1975,365800
BTN,1976,378499
BTN,1977,391649
BTN,1978,405254
BTN,1979,419207
BTN,1980,424339
BTN,1981,438250
BTN,1982,452355
BTN,1983,466757
BTN,1984,481486
BTN,1985,496466
BTN,1986,511742
BTN,1987,527302
BTN,1988,543030
BTN,1989,558904
BTN,1990,573872
BTN,1991,583754
BTN,1992,561868
BTN,1993,537760
BTN,1994,537889
BTN,1995,537766
BTN,1996,543146
BTN,1997,552786
BTN,1998,563296
BTN,1999,576796
BTN,2000,592040
BTN,2001,607023
BTN,2002,621736
BTN,2003,636152
BTN,2004,650276
BTN,2005,662602
BTN,2006,672036
BTN,2007,680134
BTN,2008,688050
BTN,2009,695838
BTN,2010,703581
BTN,2011,711362
BTN,2012,719221
BTN,2013,727090
BTN,2014,734756
BTN,2015,741954
BTN,2016,748821
BTN,2017,755236
BTN,2018,760936
BTN,2019,766148
BTN,2020,771263
BTN,2021,776476
BTN,2022,781688
BTN,2023,786387
BWA,1850,100884
BWA,1851,101340
BWA,1852,102081
BWA,1853,103108
BWA,1854,104146
BWA,1855,105194
BWA,1856,106253
BWA,1857,107323
BWA,1858,108403
BWA,1859,109494
BWA,1860,110596
BWA,1861,111709
BWA,1862,112834
BWA,1863,113969
BWA,1864,115117
BWA,1865,116275
BWA,1866,117446
BWA,1867,118628
BWA,1868,119822
BWA,1869,121028
BWA,1870,122246
BWA,1871,123477
BWA,1872,124720
BWA,1873,125975
BWA,1874,127243
BWA,1875,128524
BWA,1876,129817
BWA,1877,131124
BWA,1878,132444
BWA,1879,133777
BWA,1880,135124
BWA,1881,136484
BWA,1882,137857
BWA,1883,139245
BWA,1884,140647
BWA,1885,142062
BWA,1886,143492
BWA,1887,144937
BWA,1888,146395
BWA,1889,147869
BWA,1890,149357
BWA,1891,150861
BWA,1892,152379
BWA,1893,153913
BWA,1894,155462
BWA,1895,157027
BWA,1896,158608
BWA,1897,160204
BWA,1898,161817
BWA,1899,163655
BWA,1900,165725
BWA,1901,168032
BWA,1902,170582
BWA,1903,173381
BWA,1904,176226
BWA,1905,179118
BWA,1906,182058
BWA,1907,185045
BWA,1908,188082
BWA,1909,191132
BWA,1910,194195
BWA,1911,197270
BWA,1912,200357
BWA,1913,203456
BWA,1914,206603
BWA,1915,209799
BWA,1916,213044
BWA,1917,216340
BWA,1918,219694
BWA,1919,223349
BWA,1920,227317
BWA,1921,231606
BWA,1922,236228
BWA,1923,241193
BWA,1924,246262
BWA,1925,251437
BWA,1926,256722
BWA,1927,262117
BWA,1928,267626
BWA,1929,273204
BWA,1930,278852
BWA,1931,284571
BWA,1932,290360
BWA,1933,296221
BWA,1934,302200
BWA,1935,308300
BWA,1936,314523
BWA,1937,320871
BWA,1938,327348
BWA,1939,333887
BWA,1940,340490
BWA,1941,347156
BWA,1942,353884
BWA,1943,360675
BWA,1944,367597
BWA,1945,374651
BWA,1946,381841
BWA,1947,389168
BWA,1948,396637
BWA,1949,404733
BWA,1950,413598
BWA,1951,423232
BWA,1952,433160
BWA,1953,443236
BWA,1954,453161
BWA,1955,462913
BWA,1956,472626
BWA,1957,482514
BWA,1958,492712
BWA,1959,503361
BWA,1960,514524
BWA,1961,526183
BWA,1962,538312
BWA,1963,551012
BWA,1964,564285
BWA,1965,572826
BWA,1966,576368
BWA,1967,579835
BWA,1968,583317
BWA,1969,586913
BWA,1970,591296
BWA,1971,602316
BWA,1972,624517
BWA,1973,654836
BWA,1974,688516
BWA,1975,724161
BWA,1976,762472
BWA,1977,803279
BWA,1978,849325
BWA,1979,897632
BWA,1980,938038
BWA,1981,976378
BWA,1982,1016145
BWA,1983,1053438
BWA,1984,1091421
BWA,1985,1130334
BWA,1986,1169960
BWA,1987,1209773
BWA,1988,1248382
BWA,1989,1285981
BWA,1990,1323590
BWA,1991,1361180
BWA,1992,1400367
BWA,1993,1441194
BWA,1994,1481790
BWA,1995,1521242
BWA,1996,1559046
BWA,1997,1595528
BWA,1998,1631306
BWA,1999,1666784
BWA,2000,1702188
BWA,2001,1737102
BWA,2002,1769951
BWA,2003,1801304
BWA,2004,1833120
BWA,2005,1866350
BWA,2006,1901620
BWA,2007,1939091
BWA,2008,1978647
BWA,2009,2019834
BWA,2010,2062388
BWA,2011,2103790
BWA,2012,2142022
BWA,2013,2178986
BWA,2014,2216218
BWA,2015,2254226
BWA,2016,2293601
BWA,2017,2334298
BWA,2018,2375280
BWA,2019,2415893
BWA,2020,2456150
BWA,2021,2494936
BWA,2022,2535098
BWA,2023,2480242
CAF,1850,919016
CAF,1851,928662
CAF,1852,934435
CAF,1853,936232
CAF,1854,938031
CAF,1855,939831
CAF,1856,941633
CAF,1857,943436
CAF,1858,945241
CAF,1859,947315
CAF,1860,949659
CAF,1861,952275
CAF,1862,955165
CAF,1863,958330
CAF,1864,961505
CAF,1865,964688
CAF,1866,967879
CAF,1867,971080
CAF,1868,974289
CAF,1869,977799
CAF,1870,981611
CAF,1871,985730
CAF,1872,990157
CAF,1873,994895
CAF,1874,999655
CAF,1875,1004435
CAF,1876,1009236
CAF,1877,1014059
CAF,1878,1018903
CAF,1879,1023772
CAF,1880,1028668
CAF,1881,1033590
CAF,1882,1038538
CAF,1883,1043512
CAF,1884,1048509
CAF,1885,1053528
CAF,1886,1058568
CAF,1887,1063631
CAF,1888,1068717
CAF,1889,1072104
CAF,1890,1073789
CAF,1891,1073766
CAF,1892,1072031
CAF,1893,1068578
CAF,1894,1065134
CAF,1895,1061700
CAF,1896,1058275
CAF,1897,1054860
CAF,1898,1051453
CAF,1899,1047750
CAF,1900,1043751
CAF,1901,1039460
CAF,1902,1034877
CAF,1903,1030006
CAF,1904,1025156
CAF,1905,1020327
CAF,1906,1015519
CAF,1907,1010732
CAF,1908,1005966
CAF,1909,1001418
CAF,1910,997088
CAF,1911,992974
CAF,1912,989073
CAF,1913,985386
CAF,1914,981711
CAF,1915,978048
CAF,1916,974397
CAF,1917,970758
CAF,1918,965899
CAF,1919,964507
CAF,1920,966611
CAF,1921,972238
CAF,1922,981416
CAF,1923,994175
CAF,1924,1007099
CAF,1925,1020191
CAF,1926,1033454
CAF,1927,1046889
CAF,1928,1060498
CAF,1929,1074067
CAF,1930,1087592
CAF,1931,1101070
CAF,1932,1114498
CAF,1933,1127872
CAF,1934,1141406
CAF,1935,1155103
CAF,1936,1168964
CAF,1937,1182992
CAF,1938,1197188
CAF,1939,1212535
CAF,1940,1229063
CAF,1941,1246801
CAF,1942,1265781
CAF,1943,1286033
CAF,1944,1306610
CAF,1945,1327515
CAF,1946,1348756
CAF,1947,1370336
CAF,1948,1392261
CAF,1949,1414346
CAF,1950,1438061
CAF,1951,1461254
CAF,1952,1484829
CAF,1953,1508951
CAF,1954,1533762
CAF,1955,1559372
CAF,1956,1585852
CAF,1957,1613283
CAF,1958,1641677
CAF,1959,1671337
CAF,1960,1702348
CAF,1961,1734583
CAF,1962,1768125
CAF,1963,1803068
CAF,1964,1839583
CAF,1965,1877858
CAF,1966,1918090
CAF,1967,1960449
CAF,1968,2005102
CAF,1969,2051518
CAF,1970,2097514
CAF,1971,2141456
CAF,1972,2183774
CAF,1973,2226007
CAF,1974,2269345
CAF,1975,2313924
CAF,1976,2348567
CAF,1977,2372931
CAF,1978,2397964
CAF,1979,2423799
CAF,1980,2432910
CAF,1981,2459713
CAF,1982,2487506
CAF,1983,2516256
CAF,1984,2546080
CAF,1985,2577006
CAF,1986,2608949
CAF,1987,2642374
CAF,1988,2685602
CAF,1989,2754044
CAF,1990,2840569
CAF,1991,2930627
CAF,1992,3025285
CAF,1993,3123494
CAF,1994,3222904
CAF,1995,3312384
CAF,1996,3399774
CAF,1997,3495088
CAF,1998,3591954
CAF,1999,3692410
CAF,2000,3796298
CAF,2001,3882138
CAF,2002,3968367
CAF,2003,4064972
CAF,2004,4153987
CAF,2005,4248829
CAF,2006,4335968
CAF,2007,4419180
CAF,2008,4513112
CAF,2009,4546798
CAF,2010,4576534
CAF,2011,4648530
CAF,2012,4692077
CAF,2013,4722430
CAF,2014,4710964
CAF,2015,4724332
CAF,2016,4808922
CAF,2017,4895126
CAF,2018,4986730
CAF,2019,5077018
CAF,2020,5184826
CAF,2021,5284634
CAF,2022,5338593
CAF,2023,5152417
CAN,1790,816554
CAN,1800,500000
CAN,1801,512396
CAN,1802,525100
CAN,1803,538119
CAN,1804,551460
CAN,1805,565132
CAN,1806,579143
CAN,1807,593502
CAN,1808,608216
CAN,1809,623296
CAN,1810,639132
CAN,1811,654978
CAN,1812,671216
CAN,1813,687858
CAN,1814,704911
CAN,1815,722388
CAN,1816,740298
CAN,1817,758652
CAN,1818,777461
CAN,1819,798664
CAN,1820,822390
CAN,1821,848776
CAN,1822,877963
CAN,1823,910099
CAN,1824,943411
CAN,1825,977943
CAN,1826,1013738
CAN,1827,1050844
CAN,1828,1089308
CAN,1829,1129501
CAN,1830,1171497
CAN,1831,1215377
CAN,1832,1261221
CAN,1833,1309115
CAN,1834,1358828
CAN,1835,1410429
CAN,1836,1463990
CAN,1837,1519584
CAN,1838,1577290
CAN,1839,1637493
CAN,1840,1700301
CAN,1841,1765826
CAN,1842,1834182
CAN,1843,1905491
CAN,1844,1979572
CAN,1845,2056533
CAN,1846,2136487
CAN,1847,2219548
CAN,1848,2305839
CAN,1849,2391522
CAN,1850,2476448
CAN,1851,2559525
CAN,1852,2641465
CAN,1853,2722093
CAN,1854,2805181
CAN,1855,2890805
CAN,1856,2979043
CAN,1857,3069973
CAN,1858,3163678
CAN,1859,3247283
CAN,1860,3320338
CAN,1861,3382380
CAN,1862,3432927
CAN,1863,3471484
CAN,1864,3510473
CAN,1865,3549900
CAN,1866,3589769
CAN,1867,3630086
CAN,1868,3670854
CAN,1869,3714561
CAN,1870,3761273
CAN,1871,3811061
CAN,1872,3863995
CAN,1873,3920147
CAN,1874,3977115
CAN,1875,4034909
CAN,1876,4093544
CAN,1877,4153029
CAN,1878,4213379
CAN,1879,4271701
CAN,1880,4327935
CAN,1881,4382020
CAN,1882,4433891
CAN,1883,4483484
CAN,1884,4533631
CAN,1885,4584338
CAN,1886,4635612
CAN,1887,4687459
CAN,1888,4739885
CAN,1889,4791824
CAN,1890,4843260
CAN,1891,4894177
CAN,1892,4944559
CAN,1893,4994388
CAN,1894,5044719
CAN,1895,5095557
CAN,1896,5146906
CAN,1897,5198771
CAN,1898,5251159
CAN,1899,5322809
CAN,1900,5414425
CAN,1901,5526732
CAN,1902,5660474
CAN,1903,5816421
CAN,1904,5976663
CAN,1905,6141319
CAN,1906,6310511
CAN,1907,6484363
CAN,1908,6663003
CAN,1909,6835990
CAN,1910,7002961
CAN,1911,7163537
CAN,1912,7317326
CAN,1913,7463921
CAN,1914,7613451
CAN,1915,7765975
CAN,1916,7921554
CAN,1917,8080249
CAN,1918,8245222
CAN,1919,8408944
CAN,1920,8571309
CAN,1921,8732206
CAN,1922,8891519
CAN,1923,9049130
CAN,1924,9209535
CAN,1925,9372783
CAN,1926,9538925
CAN,1927,9708012
CAN,1928,9880096
CAN,1929,10041248
CAN,1930,10191122
CAN,1931,10329362
CAN,1932,10455609
CAN,1933,10569491
CAN,1934,10684614
CAN,1935,10800991
CAN,1936,10918635
CAN,1937,11037560
CAN,1938,11157781
CAN,1939,11296195
CAN,1940,11453308
CAN,1941,11629639
CAN,1942,11825718
CAN,1943,12042086
CAN,1944,12262412
CAN,1945,12486770
CAN,1946,12715233
CAN,1947,12947875
CAN,1948,13184774
CAN,1949,13449459
CAN,1950,13742404
CAN,1951,14084510
CAN,1952,14484272
CAN,1953,14899704
CAN,1954,15321092
CAN,1955,15731103
CAN,1956,16163334
CAN,1957,16645690
CAN,1958,17108741
CAN,1959,17520216
CAN,1960,17904075
CAN,1961,18268384
CAN,1962,18617975
CAN,1963,18967635
CAN,1964,19323998
CAN,1965,19687164
CAN,1966,20054454
CAN,1967,20408411
CAN,1968,20733050
CAN,1969,21035779
CAN,1970,21437300
CAN,1971,21892190
CAN,1972,22226552
CAN,1973,22507128
CAN,1974,22818256
CAN,1975,23142615
CAN,1976,23448950
CAN,1977,23722826
CAN,1978,23970714
CAN,1979,24228144
CAN,1980,24522646
CAN,1981,24830378
CAN,1982,25120839
CAN,1983,25386668
CAN,1984,25636228
CAN,1985,25885692
CAN,1986,26163556
CAN,1987,26488900
CAN,1988,26871503
CAN,1989,27305228
CAN,1990,27723321
CAN,1991,28086458
CAN,1992,28423854
CAN,1993,28749402
CAN,1994,29064286
CAN,1995,29374283
CAN,1996,29680533
CAN,1997,29970920
CAN,1998,30237392
CAN,1999,30499617
CAN,2000,30787558
CAN,2001,31108172
CAN,2002,31428990
CAN,2003,31727970
CAN,2004,32022175
CAN,2005,32328044
CAN,2006,32645519
CAN,2007,32977315
CAN,2008,33333816
CAN,2009,33710144
CAN,2010,34080158
CAN,2011,34439493
CAN,2012,34807194
CAN,2013,35178558
CAN,2014,35519440
CAN,2015,35847178
CAN,2016,36233438
CAN,2017,36681422
CAN,2018,37165128
CAN,2019,37652758
CAN,2020,38030302
CAN,2021,38304535
CAN,2022,38637794
CAN,2023,39040194
CHE,1850,2376868
CHE,1851,2391043
CHE,1852,2404559
CHE,1853,2417406
CHE,1854,2430322
CHE,1855,2443307
CHE,1856,2456362
CHE,1857,2469486
CHE,1858,2482681
CHE,1859,2496075
CHE,1860,2509670
CHE,1861,2523469
CHE,1862,2537472
CHE,1863,2551683
CHE,1864,2565973
CHE,1865,2580343
CHE,1866,2594794
CHE,1867,2609325
CHE,1868,2623938
CHE,1869,2639212
CHE,1870,2655155
CHE,1871,2671773
CHE,1872,2689075
CHE,1873,2707069
CHE,1874,2725184
CHE,1875,2743419
CHE,1876,2761777
CHE,1877,2780257
CHE,1878,2798861
CHE,1879,2815975
CHE,1880,2831582
CHE,1881,2845667
CHE,1882,2858212
CHE,1883,2869202
CHE,1884,2880234
CHE,1885,2891309
CHE,1886,2902426
CHE,1887,2913586
CHE,1888,2924789
CHE,1889,2940376
CHE,1890,2960412
CHE,1891,2984963
CHE,1892,3014097
CHE,1893,3047881
CHE,1894,3082043
CHE,1895,3116589
CHE,1896,3151521
CHE,1897,3186846
CHE,1898,3222566
CHE,1899,3259490
CHE,1900,3297641
CHE,1901,3337042
CHE,1902,3377719
CHE,1903,3419696
CHE,1904,3462195
CHE,1905,3505221
CHE,1906,3548783
CHE,1907,3592885
CHE,1908,3637536
CHE,1909,3676239
CHE,1910,3708897
CHE,1911,3735410
CHE,1912,3755677
CHE,1913,3769598
CHE,1914,3783571
CHE,1915,3797595
CHE,1916,3811672
CHE,1917,3825800
CHE,1918,3840103
CHE,1919,3854970
CHE,1920,3870407
CHE,1921,3886419
CHE,1922,3903008
CHE,1923,3920181
CHE,1924,3937429
CHE,1925,3954753
CHE,1926,3972154
CHE,1927,3989631
CHE,1928,4007185
CHE,1929,4024685
CHE,1930,4042131
CHE,1931,4059522
CHE,1932,4076857
CHE,1933,4094135
CHE,1934,4111487
CHE,1935,4128912
CHE,1936,4146411
CHE,1937,4163985
CHE,1938,4181632
CHE,1939,4204685
CHE,1940,4233223
CHE,1941,4267324
CHE,1942,4307072
CHE,1943,4352547
CHE,1944,4398503
CHE,1945,4444943
CHE,1946,4491874
CHE,1947,4539301
CHE,1948,4587228
CHE,1949,4638318
CHE,1950,4692639
CHE,1951,4748094
CHE,1952,4811620
CHE,1953,4875688
CHE,1954,4938849
CHE,1955,5002266
CHE,1956,5065792
CHE,1957,5130378
CHE,1958,5196684
CHE,1959,5263036
CHE,1960,5328026
CHE,1961,5434400
CHE,1962,5573964
CHE,1963,5694420
CHE,1964,5789453
CHE,1965,5856732
CHE,1966,5918279
CHE,1967,5992038
CHE,1968,6067934
CHE,1969,6136580
CHE,1970,6181078
CHE,1971,6213620
CHE,1972,6261124
CHE,1973,6307386
CHE,1974,6341300
CHE,1975,6338436
CHE,1976,6302317
CHE,1977,6281104
CHE,1978,6281786
CHE,1979,6294452
CHE,1980,6319482
CHE,1981,6354131
CHE,1982,6391379
CHE,1983,6418862
CHE,1984,6441935
CHE,1985,6470394
CHE,1986,6504136
CHE,1987,6545113
CHE,1988,6593406
CHE,1989,6646998
CHE,1990,6712426
CHE,1991,6796167
CHE,1992,6874118
CHE,1993,6937115
CHE,1994,6992568
CHE,1995,7039392
CHE,1996,7070789
CHE,1997,7088078
CHE,1998,7109260
CHE,1999,7143158
CHE,2000,7183028
CHE,2001,7225402
CHE,2002,7277612
CHE,2003,7332090
CHE,2004,7382674
CHE,2005,7430130
CHE,2006,7476764
CHE,2007,7543648
CHE,2008,7640008
CHE,2009,7736022
CHE,2010,7824098
CHE,2011,7912683
CHE,2012,7997332
CHE,2013,8089784
CHE,2014,8189015
CHE,2015,8282838
CHE,2016,8373902
CHE,2017,8452658
CHE,2018,8515385
CHE,2019,8576560
CHE,2020,8639596
CHE,2021,8699214
CHE,2022,8766326
CHE,2023,8833618
CHL,1844,1267965
CHL,1845,1290653
CHL,1846,1313747
CHL,1847,1337254
CHL,1848,1361181
CHL,1849,1385146
CHL,1850,1409141
CHL,1851,1434977
CHL,1852,1460892
CHL,1853,1486881
CHL,1854,1513329
CHL,1855,1540246
CHL,1856,1567639
CHL,1857,1595516
CHL,1858,1623887
CHL,1859,1652559
CHL,1860,1681533
CHL,1861,1710812
CHL,1862,1740397
CHL,1863,1770288
CHL,1864,1800691
CHL,1865,1831612
CHL,1866,1863062
CHL,1867,1895049
CHL,1868,1927582
CHL,1869,1960439
CHL,1870,1993622
CHL,1871,2027132
CHL,1872,2060971
CHL,1873,2095139
CHL,1874,2129870
CHL,1875,2165173
CHL,1876,2201059
CHL,1877,2237535
CHL,1878,2274613
CHL,1879,2311789
CHL,1880,2349056
CHL,1881,2386406
CHL,1882,2423833
CHL,1883,2461328
CHL,1884,2499399
CHL,1885,2538055
CHL,1886,2577306
CHL,1887,2617159
CHL,1888,2657625
CHL,1889,2697881
CHL,1890,2737912
CHL,1891,2777700
CHL,1892,2817229
CHL,1893,2856482
CHL,1894,2896278
CHL,1895,2936624
CHL,1896,2977527
CHL,1897,3018997
CHL,1898,3061039
CHL,1899,3102893
CHL,1900,3144546
CHL,1901,3185985
CHL,1902,3227194
CHL,1903,3268159
CHL,1904,3309640
CHL,1905,3351643
CHL,1906,3394174
CHL,1907,3437240
CHL,1908,3480848
CHL,1909,3525079
CHL,1910,3569943
CHL,1911,3615449
CHL,1912,3661606
CHL,1913,3708422
CHL,1914,3755832
CHL,1915,3803843
CHL,1916,3852462
CHL,1917,3901698
CHL,1918,3946949
CHL,1919,3994434
CHL,1920,4044201
CHL,1921,4096300
CHL,1922,4150784
CHL,1923,4207703
CHL,1924,4265403
CHL,1925,4323894
CHL,1926,4383188
CHL,1927,4443294
CHL,1928,4504225
CHL,1929,4569171
CHL,1930,4638243
CHL,1931,4711552
CHL,1932,4789213
CHL,1933,4871343
CHL,1934,4954882
CHL,1935,5039853
CHL,1936,5126282
CHL,1937,5214192
CHL,1938,5303610
CHL,1939,5396359
CHL,1940,5492530
CHL,1941,5592215
CHL,1942,5695510
CHL,1943,5802513
CHL,1944,5911526
CHL,1945,6022587
CHL,1946,6135735
CHL,1947,6251009
CHL,1948,6368448
CHL,1949,6492585
CHL,1950,6626114
CHL,1951,6752672
CHL,1952,6887478
CHL,1953,7028838
CHL,1954,7175990
CHL,1955,7327754
CHL,1956,7485090
CHL,1957,7646623
CHL,1958,7811286
CHL,1959,7978491
CHL,1960,8147591
CHL,1961,8319172
CHL,1962,8491596
CHL,1963,8663078
CHL,1964,8833791
CHL,1965,9003942
CHL,1966,9171690
CHL,1967,9337606
CHL,1968,9503108
CHL,1969,9668292
CHL,1970,9832914
CHL,1971,9997036
CHL,1972,10160221
CHL,1973,10324107
CHL,1974,10489283
CHL,1975,10655549
CHL,1976,10821562
CHL,1977,10987692
CHL,1978,11155224
CHL,1979,11322055
CHL,1980,11489188
CHL,1981,11658164
CHL,1982,11828812
CHL,1983,12001328
CHL,1984,12177748
CHL,1985,12360834
CHL,1986,12551716
CHL,1987,12751471
CHL,1988,12958912
CHL,1989,13171820
CHL,1990,13390027
CHL,1991,13612214
CHL,1992,13833440
CHL,1993,14050332
CHL,1994,14263471
CHL,1995,14472090
CHL,1996,14674770
CHL,1997,14870862
CHL,1998,15062273
CHL,1999,15247864
CHL,2000,15427720
CHL,2001,15603913
CHL,2002,15775861
CHL,2003,15941934
CHL,2004,16102644
CHL,2005,16262048
CHL,2006,16421886
CHL,2007,16583558
CHL,2008,16750225
CHL,2009,16921589
CHL,2010,17092814
CHL,2011,17262690
CHL,2012,17430442
CHL,2013,17598466
CHL,2014,17775650
CHL,2015,17958875
CHL,2016,18175552
CHL,2017,18463724
CHL,2018,18797319
CHL,2019,19118616
CHL,2020,19335468
CHL,2021,19474754
CHL,2022,19578384
CHL,2023,19644211
CHN,1850,409821554
CHN,1851,407570489
CHN,1852,404611476
CHN,1853,400951224
CHN,1854,397324067
CHN,1855,393729705
CHN,1856,390167842
CHN,1857,386638184
CHN,1858,383140440
CHN,1859,379951320
CHN,1860,377066487
CHN,1861,374481652
CHN,1862,372192573
CHN,1863,370195055
CHN,1864,368208241
CHN,1865,366232074
CHN,1866,364266496
CHN,1867,362311453
CHN,1868,360366885
CHN,1869,358997315
CHN,1870,358200976
CHN,1871,357976114
CHN,1872,358320988
CHN,1873,359233870
CHN,1874,360149061
CHN,1875,361066568
CHN,1876,361986396
CHN,1877,362908552
CHN,1878,363833040
CHN,1879,364793166
CHN,1880,365789113
CHN,1881,366821065
CHN,1882,367889208
CHN,1883,368993727
CHN,1884,370101546
CHN,1885,371212674
CHN,1886,372327121
CHN,1887,373444898
CHN,1888,374566013
CHN,1889,375835848
CHN,1890,377255533
CHN,1891,378826208
CHN,1892,380549019
CHN,1893,382425118
CHN,1894,384310450
CHN,1895,386205058
CHN,1896,388108990
CHN,1897,390022290
CHN,1898,391945005
CHN,1899,393913912
CHN,1900,395929430
CHN,1901,397991980
CHN,1902,400101986
CHN,1903,402259874
CHN,1904,404429383
CHN,1905,406610574
CHN,1906,408803510
CHN,1907,411008255
CHN,1908,413224872
CHN,1909,415905832
CHN,1910,419058430
CHN,1911,422690056
CHN,1912,426808190
CHN,1913,431420404
CHN,1914,436082439
CHN,1915,440794834
CHN,1916,445558131
CHN,1917,450372881
CHN,1918,455336427
CHN,1919,459658818
CHN,1920,463330522
CHN,1921,466341893
CHN,1922,468683169
CHN,1923,470344471
CHN,1924,472011663
CHN,1925,473684764
CHN,1926,475363795
CHN,1927,477048778
CHN,1928,478739734
CHN,1929,480666438
CHN,1930,482831090
CHN,1931,485235901
CHN,1932,487883101
CHN,1933,490774936
CHN,1934,493683911
CHN,1935,496610129
CHN,1936,499553692
CHN,1937,502514702
CHN,1938,505493263
CHN,1939,508423146
CHN,1940,511303712
CHN,1941,514134316
CHN,1942,516914309
CHN,1943,519643036
CHN,1944,522386167
